candidato,hash,status,caminho,tipo_area,destino_identificado
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-aml/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-bff-operations/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-bff-web/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-api-partners/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-bff-mobile/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/01-design-system/regenera-design-windows/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-bff-operations/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-bff-web/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-api-partners/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-bff-mobile/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-ledger/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-credit/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-fees/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-pix/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-transactions/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-notifications/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-identity/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-payments/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-limits/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-customers/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-investments/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-cards/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-accounts/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-fraud/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-accounting/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-reconciliation/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-aml/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-bff-operations/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-bff-web/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-api-partners/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-bff-mobile/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/01-design-system/regenera-design-windows/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,01-design-system/regenera-design-windows/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
